State,County ID,Precinct name,Office ID,Office name,District,Candidate order code,Candidate name,Suffix,Incumbent code,Party abbreviation,Number of precincts reporting,Total number of precincts voting for the office,Votes for candidate,Percentage of votes for candidate out of total votes for Office,Total number of votes for Office in area
MN,02,2225,1010,Council Member (Lino Lakes) (Elect 2),37322,9003,Michael S. Ruhland,,,NP,0,1,0,0.00,0
MN,02,2225,1010,Council Member (Lino Lakes) (Elect 2),37322,9004,Catherine Decker,,,NP,0,1,0,0.00,0
MN,02,2225,1010,Council Member (Lino Lakes) (Elect 2),37322,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,2230,1001,Mayor (Lino Lakes),37322,9001,Rob Rafferty,,,NP,0,1,0,0.00,0
MN,02,2230,1001,Mayor (Lino Lakes),37322,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,2230,1010,Council Member (Lino Lakes) (Elect 2),37322,9001,Chris Lyden,,,NP,0,1,0,0.00,0
MN,02,2230,1010,Council Member (Lino Lakes) (Elect 2),37322,9002,Christopher Stowe,,,NP,0,1,0,0.00,0
MN,02,2230,1010,Council Member (Lino Lakes) (Elect 2),37322,9003,Michael S. Ruhland,,,NP,0,1,0,0.00,0
MN,02,2230,1010,Council Member (Lino Lakes) (Elect 2),37322,9004,Catherine Decker,,,NP,0,1,0,0.00,0
MN,02,2230,1010,Council Member (Lino Lakes) (Elect 2),37322,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,2235,1001,Mayor (Lino Lakes),37322,9001,Rob Rafferty,,,NP,0,1,0,0.00,0
MN,02,2235,1001,Mayor (Lino Lakes),37322,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,2235,1010,Council Member (Lino Lakes) (Elect 2),37322,9001,Chris Lyden,,,NP,0,1,0,0.00,0
MN,02,2235,1010,Council Member (Lino Lakes) (Elect 2),37322,9002,Christopher Stowe,,,NP,0,1,0,0.00,0
MN,02,2235,1010,Council Member (Lino Lakes) (Elect 2),37322,9003,Michael S. Ruhland,,,NP,0,1,0,0.00,0
MN,02,2235,1010,Council Member (Lino Lakes) (Elect 2),37322,9004,Catherine Decker,,,NP,0,1,0,0.00,0
MN,02,2235,1010,Council Member (Lino Lakes) (Elect 2),37322,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8033,5031,SCHOOL DISTRICT QUESTION 1 (ISD #15),0015,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8033,5031,SCHOOL DISTRICT QUESTION 1 (ISD #15),0015,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8033,5032,SCHOOL DISTRICT QUESTION 2 (ISD #15),0015,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8033,5032,SCHOOL DISTRICT QUESTION 2 (ISD #15),0015,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8034,5031,SCHOOL DISTRICT QUESTION 1 (ISD #15),0015,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8034,5031,SCHOOL DISTRICT QUESTION 1 (ISD #15),0015,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8034,5032,SCHOOL DISTRICT QUESTION 2 (ISD #15),0015,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8034,5032,SCHOOL DISTRICT QUESTION 2 (ISD #15),0015,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8038,5001,Special Election for School Board Member (ISD #13),0013,9001,Gregg Westerberg,,,NP,0,1,0,0.00,0
MN,02,8038,5001,Special Election for School Board Member (ISD #13),0013,9002,Michelle Pettway,,,NP,0,1,0,0.00,0
MN,02,8038,5001,Special Election for School Board Member (ISD #13),0013,9003,Cheryl Ekstrand,,,NP,0,1,0,0.00,0
MN,02,8038,5001,Special Election for School Board Member (ISD #13),0013,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8038,5031,SCHOOL DISTRICT QUESTION 1 (ISD #13),0013,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8038,5031,SCHOOL DISTRICT QUESTION 1 (ISD #13),0013,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8038,5032,SCHOOL DISTRICT QUESTION 2 (ISD #13),0013,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8038,5032,SCHOOL DISTRICT QUESTION 2 (ISD #13),0013,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8039,5001,Special Election for School Board Member (ISD #13),0013,9001,Gregg Westerberg,,,NP,0,1,0,0.00,0
MN,02,8039,5001,Special Election for School Board Member (ISD #13),0013,9002,Michelle Pettway,,,NP,0,1,0,0.00,0
MN,02,8039,5001,Special Election for School Board Member (ISD #13),0013,9003,Cheryl Ekstrand,,,NP,0,1,0,0.00,0
MN,02,8039,5001,Special Election for School Board Member (ISD #13),0013,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8039,5031,SCHOOL DISTRICT QUESTION 1 (ISD #13),0013,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8039,5031,SCHOOL DISTRICT QUESTION 1 (ISD #13),0013,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8039,5032,SCHOOL DISTRICT QUESTION 2 (ISD #13),0013,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8039,5032,SCHOOL DISTRICT QUESTION 2 (ISD #13),0013,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8040,5000,School Board Member (ISD #14) (Elect 3),0014,9001,Ibsen Gabriel,,,NP,0,1,0,0.00,0
MN,02,8040,5000,School Board Member (ISD #14) (Elect 3),0014,9002,Jake Karnopp,,,NP,0,1,0,0.00,0
MN,02,8040,5000,School Board Member (ISD #14) (Elect 3),0014,9003,Sara Jones,,,NP,0,1,0,0.00,0
MN,02,8040,5000,School Board Member (ISD #14) (Elect 3),0014,9004,Erik Keeler,,,NP,0,1,0,0.00,0
MN,02,8040,5000,School Board Member (ISD #14) (Elect 3),0014,9005,Roger Ungemach,,,NP,0,1,0,0.00,0
MN,02,8040,5000,School Board Member (ISD #14) (Elect 3),0014,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8041,5000,School Board Member (ISD #16) (Elect 3),0016,9001,Amy Hennen,,,NP,0,1,0,0.00,0
MN,02,8041,5000,School Board Member (ISD #16) (Elect 3),0016,9002,Tony Easter,,,NP,0,1,0,0.00,0
MN,02,8041,5000,School Board Member (ISD #16) (Elect 3),0016,9003,Allie Schmidt,,,NP,0,1,0,0.00,0
MN,02,8041,5000,School Board Member (ISD #16) (Elect 3),0016,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8041,5001,Special Election for School Board Member (ISD #16),0016,9001,Ryan McLaughlin,,,NP,0,1,0,0.00,0
MN,02,8041,5001,Special Election for School Board Member (ISD #16),0016,9002,Kelly McClellan,,,NP,0,1,0,0.00,0
MN,02,8041,5001,Special Election for School Board Member (ISD #16),0016,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8042,5000,School Board Member (ISD #16) (Elect 3),0016,9001,Amy Hennen,,,NP,0,1,0,0.00,0
MN,02,8042,5000,School Board Member (ISD #16) (Elect 3),0016,9002,Tony Easter,,,NP,0,1,0,0.00,0
MN,02,8042,5000,School Board Member (ISD #16) (Elect 3),0016,9003,Allie Schmidt,,,NP,0,1,0,0.00,0
MN,02,8042,5000,School Board Member (ISD #16) (Elect 3),0016,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8042,5001,Special Election for School Board Member (ISD #16),0016,9001,Ryan McLaughlin,,,NP,0,1,0,0.00,0
MN,02,8042,5001,Special Election for School Board Member (ISD #16),0016,9002,Kelly McClellan,,,NP,0,1,0,0.00,0
MN,02,8042,5001,Special Election for School Board Member (ISD #16),0016,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,8044,5031,SCHOOL DISTRICT QUESTION 1 (ISD #15),0015,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8044,5031,SCHOOL DISTRICT QUESTION 1 (ISD #15),0015,9002,NO,,,NP,0,1,0,0.00,0
MN,02,8044,5032,SCHOOL DISTRICT QUESTION 2 (ISD #15),0015,9001,YES,,,NP,0,1,0,0.00,0
MN,02,8044,5032,SCHOOL DISTRICT QUESTION 2 (ISD #15),0015,9002,NO,,,NP,0,1,0,0.00,0
MN,02,9359,5010,School Board Member District 1 (ISD #11),11,9001,Linda Hoekman,,,NP,0,1,0,0.00,0
MN,02,9359,5010,School Board Member District 1 (ISD #11),11,9002,Erin Heers-McArdle,,,NP,0,1,0,0.00,0
MN,02,9359,5010,School Board Member District 1 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9361,5010,School Board Member District 1 (ISD #11),11,9001,Linda Hoekman,,,NP,0,1,0,0.00,0
MN,02,9361,5010,School Board Member District 1 (ISD #11),11,9002,Erin Heers-McArdle,,,NP,0,1,0,0.00,0
MN,02,9361,5010,School Board Member District 1 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9362,5010,School Board Member District 1 (ISD #11),11,9001,Linda Hoekman,,,NP,0,1,0,0.00,0
MN,02,9362,5010,School Board Member District 1 (ISD #11),11,9002,Erin Heers-McArdle,,,NP,0,1,0,0.00,0
MN,02,9362,5010,School Board Member District 1 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9363,5010,School Board Member District 1 (ISD #11),11,9001,Linda Hoekman,,,NP,0,1,0,0.00,0
MN,02,9363,5010,School Board Member District 1 (ISD #11),11,9002,Erin Heers-McArdle,,,NP,0,1,0,0.00,0
MN,02,9363,5010,School Board Member District 1 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9364,5012,School Board Member District 2 (ISD #11),11,9001,Susan Witt,,,NP,0,1,0,0.00,0
MN,02,9364,5012,School Board Member District 2 (ISD #11),11,9002,Zach Arco,,,NP,0,1,0,0.00,0
MN,02,9364,5012,School Board Member District 2 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9365,5012,School Board Member District 2 (ISD #11),11,9001,Susan Witt,,,NP,0,1,0,0.00,0
MN,02,9365,5012,School Board Member District 2 (ISD #11),11,9002,Zach Arco,,,NP,0,1,0,0.00,0
MN,02,9365,5012,School Board Member District 2 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9366,5012,School Board Member District 2 (ISD #11),11,9001,Susan Witt,,,NP,0,1,0,0.00,0
MN,02,9366,5012,School Board Member District 2 (ISD #11),11,9002,Zach Arco,,,NP,0,1,0,0.00,0
MN,02,9366,5012,School Board Member District 2 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9367,5012,School Board Member District 2 (ISD #11),11,9001,Susan Witt,,,NP,0,1,0,0.00,0
MN,02,9367,5012,School Board Member District 2 (ISD #11),11,9002,Zach Arco,,,NP,0,1,0,0.00,0
MN,02,9367,5012,School Board Member District 2 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9368,5012,School Board Member District 2 (ISD #11),11,9001,Susan Witt,,,NP,0,1,0,0.00,0
MN,02,9368,5012,School Board Member District 2 (ISD #11),11,9002,Zach Arco,,,NP,0,1,0,0.00,0
MN,02,9368,5012,School Board Member District 2 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9376,5018,School Board Member District 5 (ISD #11),11,9001,Scott Simmons,,,NP,0,1,0,0.00,0
MN,02,9376,5018,School Board Member District 5 (ISD #11),11,9002,Cyrus Wilson,,,NP,0,1,0,0.00,0
MN,02,9376,5018,School Board Member District 5 (ISD #11),11,9003,Michelle Langenfeld,,,NP,0,1,0,0.00,0
MN,02,9376,5018,School Board Member District 5 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9377,5018,School Board Member District 5 (ISD #11),11,9001,Scott Simmons,,,NP,0,1,0,0.00,0
MN,02,9377,5018,School Board Member District 5 (ISD #11),11,9002,Cyrus Wilson,,,NP,0,1,0,0.00,0
MN,02,9377,5018,School Board Member District 5 (ISD #11),11,9003,Michelle Langenfeld,,,NP,0,1,0,0.00,0
MN,02,9377,5018,School Board Member District 5 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9378,5018,School Board Member District 5 (ISD #11),11,9001,Scott Simmons,,,NP,0,1,0,0.00,0
MN,02,9378,5018,School Board Member District 5 (ISD #11),11,9002,Cyrus Wilson,,,NP,0,1,0,0.00,0
MN,02,9378,5018,School Board Member District 5 (ISD #11),11,9003,Michelle Langenfeld,,,NP,0,1,0,0.00,0
MN,02,9378,5018,School Board Member District 5 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,02,9658,5010,School Board Member District 1 (ISD #11),11,9001,Linda Hoekman,,,NP,0,1,0,0.00,0
MN,02,9658,5010,School Board Member District 1 (ISD #11),11,9002,Erin Heers-McArdle,,,NP,0,1,0,0.00,0
MN,02,9658,5010,School Board Member District 1 (ISD #11),11,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,03,8079,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2889),2889,9001,YES,,,NP,0,1,0,0.00,0
MN,03,8079,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2889),2889,9002,NO,,,NP,0,1,0,0.00,0
MN,03,8993,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2889),2889,9001,YES,,,NP,0,1,0,0.00,0
MN,03,8993,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2889),2889,9002,NO,,,NP,0,1,0,0.00,0
MN,06,8907,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2888),2888,9001,YES,,,NP,0,1,0,0.00,0
MN,06,8907,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2888),2888,9002,NO,,,NP,0,1,0,0.00,0
MN,06,9815,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2853),2853,9001,YES,,,NP,0,1,0,0.00,0
MN,06,9815,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2853),2853,9002,NO,,,NP,0,1,0,0.00,0
MN,07,8065,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,8065,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,8065,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,8065,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,8066,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,8066,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,8066,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,8066,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9447,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9447,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9447,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9447,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9449,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9449,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9449,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9449,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9451,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9451,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9451,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9451,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9453,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9453,5031,SCHOOL DISTRICT QUESTION 1 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,07,9453,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9001,YES,,,NP,0,1,0,0.00,0
MN,07,9453,5032,SCHOOL DISTRICT QUESTION 2 (ISD #77),0077,9002,NO,,,NP,0,1,0,0.00,0
MN,09,8027,5001,Special Election for School Board Member (ISD #91),0091,9001,Tony Newman,,,NP,0,1,0,0.00,0
MN,09,8027,5001,Special Election for School Board Member (ISD #91),0091,9002,Patrick S. Poirier,,,NP,0,1,0,0.00,0
MN,09,8027,5001,Special Election for School Board Member (ISD #91),0091,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,09,8031,5001,Special Election for School Board Member (ISD #93),0093,9001,Ryan Leonzal,,,NP,0,1,0,0.00,0
MN,09,8031,5001,Special Election for School Board Member (ISD #93),0093,9002,Steven Schmidt,,,NP,0,1,0,0.00,0
MN,09,8031,5001,Special Election for School Board Member (ISD #93),0093,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9001,Brandon L. Voges,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9002,Chris Kratoska,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9003,Sally Browne,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9004,Kemerie Foss,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9005,Karen Jordan,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9006,Michael Remucal,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9007,Dan Olson,,,NP,0,1,0,0.00,0
MN,10,9751,5000,School Board Member (ISD #276) (Elect 4),0276,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,10,9751,5031,SCHOOL DISTRICT QUESTION 1 (ISD #276),0276,9001,YES,,,NP,0,1,0,0.00,0
MN,10,9751,5031,SCHOOL DISTRICT QUESTION 1 (ISD #276),0276,9002,NO,,,NP,0,1,0,0.00,0
MN,11,8535,5031,SCHOOL DISTRICT QUESTION 1 (ISD #186),0186,9001,YES,,,NP,0,1,0,0.00,0
MN,11,8535,5031,SCHOOL DISTRICT QUESTION 1 (ISD #186),0186,9002,NO,,,NP,0,1,0,0.00,0
MN,11,8535,5032,SCHOOL DISTRICT QUESTION 2 (ISD #186),0186,9001,YES,,,NP,0,1,0,0.00,0
MN,11,8535,5032,SCHOOL DISTRICT QUESTION 2 (ISD #186),0186,9002,NO,,,NP,0,1,0,0.00,0
MN,11,9593,5031,SCHOOL DISTRICT QUESTION 1 (ISD #317),0317,9001,YES,,,NP,0,1,0,0.00,0
MN,11,9593,5031,SCHOOL DISTRICT QUESTION 1 (ISD #317),0317,9002,NO,,,NP,0,1,0,0.00,0
MN,12,8626,5001,Special Election for School Board Member (ISD #129) (Elect 2),0129,9001,Daniel Ohmacht,,,NP,0,1,0,0.00,0
MN,12,8626,5001,Special Election for School Board Member (ISD #129) (Elect 2),0129,9002,Dustin Shourds,,,NP,0,1,0,0.00,0
MN,12,8626,5001,Special Election for School Board Member (ISD #129) (Elect 2),0129,9901,WRITE-IN,,,WI,0,1,0,0.00,0
MN,12,8626,5031,SCHOOL DISTRICT QUESTION 1 (ISD #129),0129,9001,YES,,,NP,0,1,0,0.00,0
MN,12,8626,5031,SCHOOL DISTRICT QUESTION 1 (ISD #129),0129,9002,NO,,,NP,0,1,0,0.00,0
MN,12,8626,5032,SCHOOL DISTRICT QUESTION 2 (ISD #129),0129,9001,YES,,,NP,0,1,0,0.00,0
MN,12,8626,5032,SCHOOL DISTRICT QUESTION 2 (ISD #129),0129,9002,NO,,,NP,0,1,0,0.00,0
MN,12,9491,5031,SCHOOL DISTRICT QUESTION 1 (ISD #775),0775,9001,YES,,,NP,0,1,0,0.00,0
MN,12,9491,5031,SCHOOL DISTRICT QUESTION 1 (ISD #775),0775,9002,NO,,,NP,0,1,0,0.00,0
MN,12,9491,5032,SCHOOL DISTRICT QUESTION 2 (ISD #775),0775,9001,YES,,,NP,0,1,0,0.00,0
MN,12,9491,5032,SCHOOL DISTRICT QUESTION 2 (ISD #775),0775,9002,NO,,,NP,0,1,0,0.00,0
MN,12,9492,5031,SCHOOL DISTRICT QUESTION 1 (ISD #775),0775,9001,YES,,,NP,0,1,0,0.00,0
MN,12,9492,5031,SCHOOL DISTRICT QUESTION 1 (ISD #775),0775,9002,NO,,,NP,0,1,0,0.00,0
MN,12,9492,5032,SCHOOL DISTRICT QUESTION 2 (ISD #775),0775,9001,YES,,,NP,0,1,0,0.00,0
MN,12,9492,5032,SCHOOL DISTRICT QUESTION 2 (ISD #775),0775,9002,NO,,,NP,0,1,0,0.00,0
MN,12,9819,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2853),2853,9001,YES,,,NP,0,1,0,0.00,0
MN,12,9819,5031,SCHOOL DISTRICT QUESTION 1 (ISD #2853),2853,9002,NO,,,NP,0,1,0,0.00,0
